SMILES,as_denorm_mean,aw_denorm_mean,bp_denorm_mean,ccs_denorm_mean,cmc_denorm_mean,cpg_denorm_mean,cpl_denorm_mean,cps_denorm_mean,ct_denorm_mean,dk_denorm_mean,dm_denorm_mean,ds_denorm_mean,hc_denorm_mean,hf_denorm_mean,hm_denorm_mean,hv_denorm_mean,ip_denorm_mean,ld_denorm_mean,lf_denorm_mean,lm_denorm_mean,lp_denorm_mean,mec_denorm_mean,mp_denorm_mean,mvl_denorm_mean,mvs_denorm_mean,pka_denorm_mean,pol_denorm_mean,sle_denorm_mean,vp_denorm_mean,ws_denorm_mean
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,3.269592603630066,330.5771974624312,517.7687291620994,188.10590655905307,0.0022093445381587,67.08505773084491,110.95672007513554,81.08991526952386,877.6191100061417,19.32676954204087,7.196122786266698,1.2925612752602695,67.65648129127554,-13.643438564811706,-5.922043827140629,77.0493382538414,9.586045689986944,1.7654676311475783,256.9120070519066,-0.9943854077133536,1.7999178934905231,6415057.573072364,184.55465160448315,203.5942364576632,247.61507731402645,7.004313010905974,12.022253155359758,73.83352762307369,6.217924988975132e-15,0.0003822300203406
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,2.943063298362732,336.76405139149665,482.1517287872457,189.7420794805849,0.0015768811117021,66.75243811955065,112.08975694792926,81.26871687641919,843.2747543887854,18.006034421196617,5.852709097831443,1.2794375311831234,62.36005127083747,-13.37530550763321,-5.875409728126824,75.16533652893067,9.73728338584006,1.401190916633308,238.15409538481708,-0.8504608740368487,1.4960409160660206,7498935.717574101,229.6872424280691,202.8273676736977,238.5728153819651,7.246887895772189,10.429916248507972,73.58547930786435,1.277452788279002e-14,0.0007833908745097
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(N)=O,3.028424869960785,358.6315325238967,459.1465313657332,213.4551770462805,0.0009599836277652,69.27653349169582,117.50092202920555,91.26578449372968,805.4860170827151,16.36139845442558,5.551110661382083,1.2917306249986291,61.15800528710122,-12.13845412117386,-5.955592539728611,70.18247361827851,10.123531775939988,1.8631484746750449,221.3967392823982,-1.1163978914299608,1.5674184361883996,10215742.638244305,208.26971241641525,209.33427524434487,244.4597595001053,7.147265955020368,9.212880574576287,81.52020634364612,8.041816060586006e-15,0.0002995990367033
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCCCC(=O)O,3.0167619761886595,364.9076241585779,482.08793135943415,223.62519863756063,0.000499814751582,75.65424262470603,124.76364927253007,97.4981063951239,825.5643770739555,9.95681954876302,4.839016664349408,1.2863308511425853,72.62213285263435,-11.56268820928192,-6.049663517189324,73.54530414741517,10.176270350697042,2.141967603306137,238.69746094541543,-1.059503092005551,3.128854730117917,7681333.655469004,188.433302961722,237.8778196817821,270.9464961827585,5.672806428196907,10.912540749810049,84.45280817085086,5.035241355110064e-15,5.585992033781104e-05
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12,3.4034764419021606,332.46548703430057,522.408475763433,190.5710155469352,0.0019107457747596,67.11487971503466,112.63358691579312,83.52708765281707,877.0853148220539,25.213417416744388,8.671621113002418,1.3317931538558003,64.15584094318272,-14.05371498853016,-5.936858620280564,76.97406479892732,9.68881477718532,1.7518527153737846,260.02537312545775,-1.1624241004514697,1.2247606498541832,6161666.068024887,201.2619246449328,198.6193875652564,241.15068700341416,5.993489164494604,11.108622207050043,74.13842320202853,8.132785505761593e-16,0.0002272566257317
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,3.297629672664642,340.41732554140566,517.6243983121896,191.262175670228,0.002102037079145,65.40552316363156,107.20131220608296,82.80694850865856,883.9229275131225,17.780477199671385,7.373457726623815,1.2709072420161962,79.4544459339702,-12.312771951566695,-6.083893839256465,75.1486342312622,9.49228058947742,2.7150136698028446,248.7736186758995,-1.1323960831940174,2.850638550639689,4807572.19933663,144.37789951312362,217.7784402840712,260.9603880567549,7.106691011201024,14.251550111782334,67.41827051381193,4.114210866568692e-14,0.0002181501858405
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,2.4227477262916564,341.61714067800995,421.1609089766097,174.78834966412785,0.0015440364337856,59.99584196813859,96.312481089264,77.61521608369648,827.9396834675789,15.277842107885192,4.964149425252279,1.1813311266722977,57.53337647739524,-9.386855609098912,-6.088693346946239,65.73579550751685,9.522495435395838,2.9621060909688475,201.03437172864915,-1.1514207217115164,2.984514910185576,9815752.437122192,150.77615104195297,207.14529924305776,227.84440361817087,7.9762449116577505,13.354280901019962,68.93559500102675,1.099790429565102e-11,0.000126328816977
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,3.4110033901634216,339.5544815507603,538.4921766922736,192.6024005847645,0.0010828548299857,68.891876607742,113.2957396342838,84.36577480089308,899.4529563632011,17.83592724237632,7.527058983941377,1.352018820881128,78.27932515665161,-13.154800408183098,-6.099129536553025,77.92485149656295,9.778014167906642,2.364119036807269,265.40884362254144,-1.1491279928022624,2.62534164662838,6388510.211131952,216.8835300729132,220.8659772491745,266.2762909159587,6.714149697235461,13.008937222869625,64.92081899513632,2.629770860707055e-15,7.191530341713121e-05
CC12CCC(CC1=O)C2(C)C,0.8035637988867761,389.7768253787089,204.613899566586,144.52436728610516,0.0052854522388123,40.59637726791292,63.78406495768339,52.69981829288304,671.7131033238172,7.14556124983285,2.082450989603444,1.061535745779462,33.06995078190592,-4.771332104875207,-5.803752998551443,47.24282521176815,8.961858621752858,0.9674666509827974,76.52072640485525,-0.3986986244809629,2.294475024052948,40735905.81975547,152.6996858390862,151.22745722327042,143.95626846970902,8.169742284449368,10.695199522658658,67.7602587518982,6.289398562703295e-05,0.0075193277702404
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,1.8251259336891168,301.80252717088695,399.3528367703915,160.1443382095814,0.0003030616715671,63.53347883776083,97.18307372959865,66.99556939734936,832.8342188314676,11.435291181332136,1.446275522325011,1.2611476656959058,45.31497299748465,-10.098211678661349,-5.528145908300221,69.97763131355286,9.330672316286266,2.6755960416910054,209.9224497213745,0.0368887591928241,2.687936027824223,14525716.228375291,284.7279937183929,192.29058631004392,202.66511995715337,10.257034784924269,11.864739849739305,65.38927532888783,1.3572027057285697e-12,1.600621148141681e-05
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,2.046341808599472,315.09879982455374,392.96529601913926,169.73520339047317,0.0003634824419713,61.203823785945325,95.07450399968286,70.97397703118384,815.812069099903,10.036688383582156,2.138745026296492,1.2205318088618515,51.29352565910772,-9.272771762306691,-5.578774048180654,65.14626871400833,9.381567005687357,3.218739237009883,190.1154246785831,-0.2530349549549819,3.005806332193017,16633254.847589573,252.69767658248665,202.05213742545016,211.85934297073143,8.434695445815802,11.842993355042257,63.44180575227308,3.0818422439183765e-12,4.61564008267101e-05
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,1.561826497620583,316.5601854590154,361.1257509214664,165.53953534201742,0.0002577534221938,62.49456191719502,92.52833787258294,70.03324795669437,804.1389721191645,6.953889412943812,0.982826631681042,1.1928398476023077,48.257726953338086,-7.284316441238642,-5.520282130226612,63.150990516376496,9.155398408895731,3.70570794782877,181.19805376430983,0.1083061923551558,3.958438823837042,16680598.646922676,192.97646419412555,205.7442070856669,207.5984492507286,9.911830082710264,13.927165841618262,69.66492019756517,9.764030866698762e-11,7.276477169748211e-06
CC1=C2C(=CO[C@H](C)[C@H]2C)C(=O)C(C(=O)O)=C1O,1.7578871217670442,424.5407290187022,354.9982565119553,151.60553228101017,0.0061863710976571,54.300786987071504,87.54849601334132,67.87656031900525,789.8712608978749,9.14770177630168,4.159006936424269,1.2762901395484805,31.73316176493841,-9.590359757408145,-5.822036015732794,64.50473307273865,9.165817136623264,-0.2388311859345435,173.50924805379867,-2.070751688255221,2.1196797946817725,14178980.969379593,210.5463494016064,157.80622959832544,157.33216815681237,4.019606944132924,11.114281675801903,55.71575431489762,5.91953367568126e-10,0.000945431469522
CC1=CC(=O)C(C(C)C)=CC1=O,1.2113537783982755,388.0043484219801,235.12939936286568,137.97784162105324,0.0138825996096958,36.337654101538064,61.820466627872,59.22324964830041,708.4028577533841,11.322761436711628,0.8338021769885274,1.0341573237887325,27.64124252405796,-4.829906020128727,-6.728805877326965,48.60108834453583,9.48979446823597,1.7234815441508593,99.18410228785277,-2.742753063815832,2.099016257188469,18645339.50714651,56.68771349065185,141.68768383135443,130.01273825010824,7.717274270862818,11.32886145979728,62.84395432472445,1.471232905179647e-05,0.0055352894397546
CC1=CC(=O)CC(C)(C)C1,0.9679161885204316,380.1606563798684,208.2602521841638,132.27825569704058,0.053284964651262,36.17519066804796,57.662427064079054,53.196835104452376,677.601534151429,14.110180065827231,3.0371166214980168,0.9042012439740896,27.382339701016885,-5.01161734655726,-6.296316277763724,44.43587731853247,9.053880959531666,1.2372781966358426,70.0599840470171,-0.9791400451764466,1.583775937457919,8461183.231635544,6.9434292829215565,135.35813440340027,127.69196858401514,8.642546436962963,12.001738855547526,52.36325947072767,0.0003776031469654,0.0842906916316701
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,3.601949714416504,324.7319943851077,575.4879585037852,194.639603851786,0.0011342469952118,74.5657930602023,123.25789364235044,87.86020731047928,920.0455768203736,24.040991864609182,8.765191978785872,1.4070624127537013,73.95079265194433,-15.807659049341202,-5.868218082446634,84.64117568603515,9.710789371480644,1.5777317706456784,293.6112216678524,-1.027676215826869,1.614280356934607,4428682.4336260045,255.4603933297849,217.84934083183936,273.0201505902673,6.542369332051847,11.879188725108667,71.88417659081591,2.033921821197329e-17,0.0001951442326379
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,3.618390243476868,331.4302860042334,573.0961477889848,194.94727708588243,0.0010918776163891,74.2115580420658,122.69251191850216,87.91635820062831,918.2953525742054,24.305286173401377,9.14208282485921,1.4181812940245866,72.17324532176681,-15.6813641746521,-5.840984850415766,84.07997783800126,9.70284805163473,1.537949461796135,291.6756621450615,-1.1855747803759575,1.6229341474889516,5335387.531385854,260.27074778113365,214.1145505088773,269.410625470551,6.792128951867234,11.561981438221608,73.17001652829622,1.9698244535253525e-17,0.0001561206365107
CC1CCCCC1,0.2077254062118532,313.3620712938678,102.61802050252976,141.42579094616175,0.0019139820152601,31.9092123759234,43.93233126332284,42.36651368429184,569.9282833367586,1.971332489078064,0.0001949901222294,0.7675956959642172,26.52047060271112,1.9322297424640664,-6.903769821078777,31.25879663619996,9.741756584253164,4.829196484231949,-5.873548069579599,1.1395787135589122,3.858360739589095,17212137.311580673,-89.09535880354406,132.24433299903154,100.52173507179393,11.54137943571198,13.888742153961765,49.16139079618711,0.0433666601081651,0.0001205337657038
CC1CO1,0.6260537748041154,407.2758698629021,39.851366911220566,148.04015659478546,0.3074756286066771,18.724197733038665,30.80685666056037,33.55189599347115,491.4401357193947,9.203902127044406,2.068105330093386,0.8467036773197054,11.51902161742987,-2.486636550512672,-6.56786376622653,26.021509706487656,9.775644950909616,0.6454283246636392,-39.76079825466155,0.7801248153162001,0.2708116072030064,8984681.29468781,-107.47718292437077,74.7763909408483,63.536338746440926,9.289379672134697,6.631625126299359,41.61860086013058,0.7270096047631324,1.3250644463670112
CC=O,0.7221413771452905,403.94818684903385,19.88323942836644,144.48710855637074,2.083770433027424,9.391681907092334,20.326434982241395,24.697954187234643,468.9901744434357,24.429901516755955,2.566013052742987,0.7748230713819265,6.73730162195054,-3.998320551602781,-7.228297143616676,28.701331638698576,10.439812816915513,0.1976845913177729,-45.85005694126606,-0.3208814262109996,-0.3296945176589492,2340262.8753173,-115.7773413578415,54.2013966689871,46.30840367093295,16.018852935524464,4.6393935419088415,24.608476142371025,1.4756127633569376,14.701410223769592
CCBr,0.6016914923849107,410.0933032985413,45.515497729599474,148.75492919673445,0.1321881828270627,13.01662398762226,23.32129189948381,30.31204301997424,546.9905091524005,10.116117993897136,2.4237630743999925,1.4529068864014147,8.027596066756379,-0.6888810509839058,-7.283571913828849,27.62430572402477,10.406295426092148,2.2674855869288,-18.417138915238382,-0.2150382342231274,1.6233091656262577,12523024.780955726,-116.38807184582473,74.5660833403936,60.61573260546332,11.492282665403366,7.789282215378493,44.13139660515766,0.5184097778199903,0.0826677038391317
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,1.7668359024467468,362.5982095605874,344.46544482707384,192.558802217356,0.000892505805376,62.9577565822652,98.19194960978344,80.26851136752457,746.7699452593804,5.893198722130878,2.4697072578041857,1.1382066735607386,55.837207470856605,-7.140005397294521,-5.641097278649484,58.451224764280326,9.40496187763542,2.893800288073421,154.22512654232978,-0.1074738498508931,3.693165043580532,14143066.38473386,113.45649394810675,213.0644167632569,217.5925704117165,7.6234215500977935,12.592105606382162,78.11166008109612,3.4668009498003615e-10,0.0002835315112
CCC(=O)O,0.8754572488131525,355.01015149837497,139.12731272535444,134.18495947028163,0.3072937914246275,19.22505709701955,35.88256465724588,29.95478384918809,596.8881947181522,7.06717711821971,1.8992124608424847,1.039841037089914,8.639580809239531,-6.357544193357468,-7.039515266998053,38.49587203836799,10.344707923876497,-0.88969002548337,42.531153421685694,0.1720965911006926,-0.1114436843216422,6168988.7206701,-30.242959892827287,77.65734725545234,66.38341027798904,4.897703250274837,6.846016072832028,44.55000553258707,0.0023206705995572,4.079441134599456
CCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,2.501254141372681,370.470169773643,409.0357039170957,197.5173770580456,0.0008946250198238,61.86387796610549,102.1497106254594,80.74466319959522,785.264729271698,10.299912089734404,4.4726958718861445,1.248908586375594,57.15317556945627,-9.609817760920048,-5.859034235592663,64.18254807765962,9.790635900754184,2.2437696467954296,189.0943812259769,-0.9500065999031068,2.6163111539613606,19159111.481675483,197.07447321883083,206.10148525971223,227.43900476426904,7.356809260584891,10.236432197116285,76.05553542770282,2.9077309778890865e-12,0.000152130283908
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@@]21C,2.352463194126129,391.2671823523408,380.56472229068993,206.26398408879297,0.0005528560652339,62.38194766354263,103.20741968981208,85.97753272373438,761.7416415893555,8.82781937900412,3.940239456130746,1.273106823743403,55.41289914244033,-8.246265504172802,-6.009985257249415,60.65906781700134,10.00239242452685,2.70405291553095,171.86292344771385,-1.2471278997664157,3.172042025970817,22052823.95585363,192.67043608919383,213.98317067544045,226.16251654118784,6.990990924745753,10.110102014338873,77.70986002241708,8.5138451438656e-12,9.201833199530696e-05
CCC(C)=O,0.6483456973495485,402.5023355747021,81.98070976038814,138.24487171036006,0.3220657043044227,25.665098602342606,41.67883068346263,43.1741005734849,540.9440092963457,18.27367521576677,2.914501917842177,0.7931818955456614,14.294499147757312,-3.86838026545839,-6.597599784547448,32.927813644299505,9.52619675265938,0.5584111842733623,-9.642403358378417,-0.2649015311586857,0.347199780148506,5593428.121771208,-72.18304808321,89.0108424101346,79.07021234151239,11.109572285932185,7.866516980654898,45.79441295178193,0.0830963970793717,1.8505524180808484
CCC(C)O,0.3775992612543107,338.1728448920536,113.586532365644,134.10825640434982,0.4402126135546292,26.16910734486818,42.25853577026487,29.832555199484823,562.865797927022,14.603358963173912,1.454639578257889,0.7872163459278345,15.15663816282633,-5.358470819552183,-7.171484768471718,46.71993429997206,10.088365098130256,-0.0357447273814677,29.61098448365449,1.6190971147227289,0.7996286764993665,634573.3248116256,-84.9939697358632,87.2096784207718,77.87130876813463,15.62988536810565,8.960809271115389,32.997272160868626,0.0144699302119305,1.5793750176456518
CCC(C)OC(C)=O,0.532729342860222,374.84668477406086,115.55056057798268,150.28770121439698,0.0561475111999537,28.93212278490782,47.39811942537666,47.28398424149394,562.7239225311756,5.084372985008901,1.2185137159284378,0.876943091438055,20.769588167855662,-2.134724858085155,-6.927959977971673,34.969373818278314,9.896613313981556,1.2888509841403368,13.584973021171097,0.2974645027935503,1.7466581213813572,8594181.330074789,-94.15505853216172,119.28160317044346,103.16987140374196,8.284821796908854,10.543878970203153,69.78447377853738,0.0278792977564683,0.0685419907503419
CCC(C)c1ccccc1O,0.7624790039958955,310.2677188952899,225.1404162879681,132.36315651087284,0.0046190754350739,41.25057645587623,58.678621921119394,48.18593229702473,712.756757177639,4.979085370622065,0.0978527926355743,0.9865531471423208,31.707115230026183,-4.390081273388863,-5.739210284219459,49.78026635849953,8.527682066872718,3.1292259057575467,95.78439010428428,0.1657248560214042,3.02701133131361,12534864.55370001,14.443476214365958,147.82211461150905,133.7404101477915,10.06506537107992,15.18026437506475,62.5710938344358,2.1765439554402736e-05,0.0028426722452886
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,2.1404292283000945,339.8521399351835,378.5189179972768,163.8065079940188,0.007098597165725,49.18277556839436,85.21864798472748,63.42874532471359,792.7769601187706,17.72857890648833,4.67232283921787,1.2753720641162394,37.520928990821325,-10.7621070460186,-6.618613997180462,67.97257994483948,10.038362087230906,0.8941003080284597,187.9924511860848,-1.1905762823840975,1.80849507905215,5880613.961721751,176.54304585115972,170.50663914458022,181.30488321823933,7.864943535630584,10.882271337516404,65.0507161615544,7.737459277729963e-11,0.0070609256903203
CCC1(CC)C(=O)NC(=O)NC1=O,1.0703698738651872,333.71107276477335,238.99807036912443,140.162820670166,0.0104044912957209,36.10723317621112,65.4476025683409,49.24764900895119,699.4156259346485,14.88819195012129,1.7831213225391784,1.1292877672849893,21.35576237534079,-7.726455500361919,-7.013464562555313,55.76448824889183,10.413482223435045,0.4766994348287583,118.74780967996358,-1.2624220759606364,0.750208002840042,11167039.77526833,183.3892215516186,135.907862432676,126.52251075592712,8.15274600070107,8.585957662377075,58.91563305580162,1.6826985790349486e-07,0.0187353105871417
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,1.1436708916606904,329.8664075389671,261.84076447826624,152.16866033611538,0.0040841323437055,42.51854797302097,73.87963160816103,58.46546544146061,711.235831597352,11.344428106778675,1.6972390609190726,1.1267267381333113,29.24578903871763,-6.498010422322274,-7.17233576898837,55.79852629050255,10.580593391799331,1.531808097818941,128.9424084846878,-0.9674389947840571,2.006171832115978,10622455.792510968,148.37389369132876,167.32905139611074,157.72114631484973,8.031846932653963,10.403220905810574,73.64572667703173,8.625558455500133e-08,0.0022070607341218
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,3.0001458523216247,318.58914100575447,477.21034667035815,170.0349038148737,0.00750822223307,52.35555287703789,93.04515979882568,65.70053254956245,868.9006571674347,26.71193444903956,6.557636064419638,1.4671988585112097,41.5025721838154,-13.84453194241524,-6.750941766680956,77.82717472751618,10.158222826834471,0.6471100762981177,248.7511998491001,-1.3380777768176797,1.3195375160951015,4052887.7644355344,191.2883326817608,169.96904399769477,197.70779101147835,7.29609609037581,11.261357391254002,68.61626229383322,7.751402653409889e-14,0.0038267723043667
CCCC(=O)O,0.7326716034951211,362.9555968322945,167.7604328468168,135.4794934888244,0.1758299901232132,25.570450065876244,45.857679019663934,34.65332509791851,623.1707100129113,4.054938643857724,1.3419690130729254,0.9847080109605788,12.316595882962948,-6.075526407464266,-7.156860960450411,45.1447105666399,10.266201164441409,-1.4016927447128298,64.85937870341509,0.0786918303644654,0.8397743951051233,4488252.524342117,-14.660676909706597,95.54833566010744,81.96771431511338,4.236843346405208,8.80383157463874,44.92866217339599,0.001065740835728,0.7246525817412374
CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,1.9597480793418884,385.5793313510776,369.6536520537424,202.06816392695367,0.0006975188287198,68.22307989041954,108.12212262233764,81.47799823606432,752.1465772838831,6.039089019636085,2.3140003618716527,1.1971578268771768,58.781134248882566,-9.623981783446787,-5.220855828373312,64.12050104557991,9.290170986028611,1.6339208673697712,169.7345181551933,0.0294426458680627,2.850683986201525,17136707.800778214,217.1138222067964,203.9289695003067,217.90567415761305,8.033780357380241,10.28442137213877,70.09040914424045,2.2281107770066808e-11,0.0012202670558396
CCCC(C)=O,0.6190188965978624,401.03340502599417,107.02601120478036,140.9843742818785,0.1771762697188427,30.00524955333054,48.18288797917128,48.11723673882366,563.81961117661,15.041583850013724,2.855198581030181,0.8089227180037498,18.016599062358186,-3.8503483980982938,-6.548249579349756,36.75657198467851,9.397465892164709,0.6014910971838237,9.586261499137876,-0.4159990977323056,0.9982842640761136,6159374.30095405,-66.45917264899253,103.99918969754928,94.854640358211,11.406860462533118,9.0989012883568,58.16321696112427,0.0239994798075461,0.636220780750909
CCCCC(=O)O,0.6552029577674867,343.7193873681712,189.2161517366756,135.39567513623717,0.098873817519743,31.216147496528624,52.382393351698525,39.60784908670664,644.2298344970405,3.641148109012971,1.083608000943915,0.9530575087644756,16.517317870648128,-6.232227648920536,-7.023569604933739,49.42901716780663,9.961176706545354,-0.9950103224241732,83.68963969057798,0.3237607040047643,1.4510531328127385,3625947.247349721,-34.5723621675229,111.36603784849446,97.80567334860712,4.670638520669818,10.885040808867087,61.0479568605607,0.0001901407846843,0.2910798170874403
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.8977281178894043,364.7481585366416,452.37798453201776,215.14100184460403,0.0002356910617055,70.01604494366377,114.17468004827424,94.11321072736824,818.6179610486269,10.661171283097651,4.650489221247917,1.3302711043767927,69.59030727978639,-9.625219474318504,-6.026812801075697,67.3900840817833,10.092082423923388,3.686085365121663,215.67049183981896,-1.3663135179635884,3.626044708509684,14061013.380702844,204.2009514459181,237.56677933673572,258.9980214149668,6.536092619360343,11.024994703972151,76.51053120363987,1.8938190033704082e-14,9.679997708568674e-06
CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,2.441813438171387,371.0087319759798,406.0702863790441,206.360899058972,0.0002763174161368,65.24218633691117,106.1958382881084,87.6478145119121,789.9917273959636,8.049408941463751,3.534229139184337,1.2971071789482236,61.04240814603382,-8.198942730494975,-6.0490949300292725,62.959371402616505,10.043395431015082,3.3871501187044384,190.54986746668817,-1.1321895209965112,3.798425069542408,21467900.261712182,201.3557331634307,229.1880071216847,242.30449483140697,6.538280039567754,11.050253905469711,77.81951921718378,1.3788733952224432e-12,1.5581381762285537e-05
CCCCC(C)=O,0.6919229876937867,393.30120151854993,129.5353021906847,144.5623982174921,0.0713231761659511,33.15771601328194,52.74277177975953,52.8257134580344,583.1802901313066,12.913707987714204,2.72634615110305,0.8112933370831013,21.74771910464153,-3.3733093153451383,-6.450205385921239,36.31180604598761,9.363745189611912,1.1430778983697296,22.119507464785578,-0.4126430327099564,1.3299359686776997,10248779.050105875,-49.66731636131047,118.58425476891396,109.58745292238562,10.390090966609597,9.690796043013906,67.52486141472912,0.0098064989741985,0.1193977848875868
CCCCC(CC)CO,0.4219506252946855,321.0489527802777,185.25154909627304,146.91280078668595,0.0165497861694482,45.65344699785054,67.81664755883575,56.77396080762327,635.0566480199038,7.985825185210705,1.098182494895786,0.814355440872848,31.24964809756648,-3.447653192544609,-6.849253293694376,46.79203365579605,9.796327108878494,2.122472402902972,73.04194842566191,1.614998572472334,2.8664217209891083,2017062.540111049,-70.29675401889324,159.63361475514878,144.96385526749816,11.53000822487998,14.601688374790534,71.72895427570221,0.0002346218365582,0.0060113805501841
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,1.3993394386711122,361.8455609216642,387.6822624875522,212.1837220322612,0.0001486923615761,89.26053643320083,131.0729506902945,115.36107599295616,796.3698921660662,4.79398075039657,0.2253664372034698,0.9930372889196872,77.33565258705069,-4.332788810383677,-6.928900241620541,68.74891359954835,10.08347676711783,5.560332191271782,208.2598297152233,-1.1157274534982444,7.618638974774837,1812871.5020622783,-51.18933273081064,311.79004360481633,288.62863601988664,6.95662192945718,24.346820769016,137.0451893538112,3.6989093455996445e-10,2.476813447929593e-07
CCCCC/C=C/C=C/C(=O)NCC(C)C,1.3927632917823791,380.226038901341,320.1223825107932,168.5281522350383,0.001526371845352,62.06298519340038,91.8628345336168,81.51436112419128,752.1043217422485,7.594077862268796,1.9493724089092608,0.9619930519835056,50.20714156957427,-5.409497730276108,-5.7539243809493925,55.614033447322846,8.934974094573857,3.1626981851878764,138.35065723978042,-1.0791040448936822,4.162599676398516,10392604.673416032,68.64124916914047,211.5335184315012,204.2297799469853,7.299013098697916,14.932574121302002,76.19263852903501,1.569129522911236e-08,5.980569727759454e-05
CCCCC1(CC)C(=O)NC(=O)NC1=O,1.261913440460205,334.0811655589175,254.45302005757213,149.5130485110891,0.0102018058056788,37.94635592460543,68.3518625798124,55.35487679710925,703.045911823082,13.89564982606268,2.026779436618748,1.0983656956114023,27.181147014519563,-7.050491157743931,-7.162834373289585,54.38819856023788,10.462125462343096,1.1824327515977622,120.29440508812664,-1.2084709603840114,1.3279647643026709,8994690.265867043,128.30718525501536,153.08928622126365,146.32315565473775,7.76425713133502,9.834619201792036,67.6038442397409,2.1899201651420243e-07,0.0142865670902277
CCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)c(=O)n1,2.1846242563190463,373.6058393673217,348.6938257050824,179.88495985936763,0.0130044040590521,52.86476417902708,93.6733272320426,73.37562328808606,733.9516308330417,19.46824582292559,6.301527442535186,1.2065872205733954,37.36336251155759,-11.273590474179745,-6.125621238853216,61.72688532965661,9.863879439139144,-0.0243275814390182,164.05242517397403,-1.4217642400565744,-0.0672149926822187,12678108.280184714,152.97172725581646,162.0666642810232,181.89357126260177,6.35512844037737,8.365597967040214,90.36863973260988,5.403415637639205e-11,0.0492633535300437
CCCCCC(=O)O,0.6480964660110475,333.12394346044897,204.24616442645865,135.94633075572256,0.043035813675118,34.45456789714366,57.10867407965184,43.94483554199457,661.6288276836276,3.3586630669956348,0.8003708297538497,0.9332038561019004,19.346087663761708,-5.770014261138201,-7.0336898410367965,50.30919238119125,10.027361754080058,-0.4939917658650876,93.07595881825208,0.1886045790052413,1.8681001418402416,4308063.836681536,-6.01396820292473,126.42998896231629,110.70133702766212,4.334419881941258,11.859138442462536,63.60079580459449,6.100118225523261e-05,0.0650713793885735
CCCCCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,2.8791433901252743,357.34094402692915,466.5294533575559,219.6162517065489,0.0002167040507178,74.98505991797566,119.28040955209732,97.89570215073914,831.2568371948719,8.455529333391599,3.822601739922718,1.2436829447193145,81.99059131722134,-9.350332959877017,-5.9287570604164594,69.11046921966553,9.889652394608596,3.961627786614299,221.8002781647873,-1.0162836550077796,4.361255136882782,9618196.441539742,165.5443805305469,257.19921313825057,280.8362896294311,6.264879071927995,13.090315042174703,77.04142128050688,3.707169664284789e-14,6.176028239586094e-06
