smiles_std,cos2_mollogp_proxy,neoplastic_80_rule_proxy,x3v_chi3v_proxy
COCCc1ccc(OCC(O)CNC(C)C)cc1,0.6007317139986942,1,2.722324032776904
COP(=O)(OC)OC=C(Cl)Cl,0.4781995338523247,0,2.1543142460414595
COS(C)(=O)=O,0.8103162939154968,0,0.9082482904638631
CO[C@@H]([C@H](O)[C@H](O)CO)[C@@H](O)C=O,0.966861679542458,0,1.6660806841011495
COc1c2occc2cc2ccc(=O)oc12,0.4935045816735988,1,2.4870843040366526
COc1cc(C=O)ccc1O,0.6454691481745108,0,1.3398615046902285
COc1cc(OC)c2c(c1Cl)OC1(C2=O)C(C)CC(=O)CC1OC,0.4776573377451567,1,5.24382463177707
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,0.5248221362965676,1,4.717251628258464
COc1ccc(O)cc1,0.624624581629362,0,1.0724230685098737
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.33722798426088185,1,4.416130011147616
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,0.6133756996730613,1,6.354309691044521
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,0.663598959154649,1,6.730100121676015
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,0.5642843952404413,1,6.590480812934821
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,0.6133756996730613,1,6.354309691044521
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,0.5880429508031524,1,6.768173862151141
COc1ccc2cc(C(C)C(=O)O)ccc2c1,0.4372385197111507,1,2.941891194800808
COc1ccc2cc([C@H](C)C(=O)OC[C@H]3OC(O)[C@@H](O)[C@@H](O)[C@@H]3O)ccc2c1,0.7429033828822816,1,5.001992016349939
COc1ccc2cc([C@H](C)C(=O)OC[C@H]3OC(O)[C@H](O)[C@@H](O)[C@@H]3O)ccc2c1,0.7429033828822816,1,5.001992016349939
COc1cccc2cc([C@H](C)C(=O)O)ccc12,0.4372385197111507,1,2.9548040741577384
COc1ccccc1,0.5914395321757474,0,0.9789074255654433
COc1ccccc1N,0.6383718102710644,0,1.1389252937947167
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,0.4691821436501778,1,3.033084196542457
C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,0.6289852623621985,1,2.948695643837481
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.5685876844709224,1,8.79125320497435
C[C@@H]1Cc2c(Cl)cc(C(=O)N[C@@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,0.49062965886424353,1,4.824909225046018
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)C4C(CC[C@]3(O)C2)[C@@]2(O)CC[C@H](C3=CC(=O)OC3)[C@@]2(C)C[C@H]4O)[C@H](O)[C@H](O)[C@H]1O,0.8994005759506964,0,12.171637429982852
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,0.8994005759506964,0,12.171637429982852
C[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.7087133099867722,1,3.127105958048332
C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,0.3756769548259109,1,3.835231188406965
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.5685876844709224,1,8.79125320497435
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0.413173143373159,0,15.858280555705047
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0.413173143373159,0,15.858280555705047
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.6070119181212683,1,8.252706604226965
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.6070119181212683,1,8.252706604226965
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.7093951322019894,1,8.430020092241927
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.5578090042615249,1,8.41149293787658
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.46316827557344314,1,8.718462801628451
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.5816133311641887,1,8.653266583245497
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,0.5339516946431919,0,9.416900306138508
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(N)=O,0.6024502976425591,0,9.449434474560924
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCCCCC(=O)O,0.3995280125141177,0,10.145453696731781
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCCCCC(N)=O,0.46806425915323974,0,10.177987865154197
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCCCCO,0.45460625104429464,0,9.912925412952609
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,0.5743020768917056,1,8.26692832912185
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.5816133311641887,1,8.653266583245497
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,0.3492805623151854,1,6.419141686010243
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0.37236921638848486,1,6.660103851837375
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,0.489786864501707,1,6.68331450200389
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,0.3627155623249308,1,8.506521861267451
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0.3424918250186085,1,7.911977548938119
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@H]2C(=O)CO,0.49500563675322146,1,8.18252279373712
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,0.47978012205182113,1,8.437777133168883
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,0.668565544184427,1,2.2902592234558816
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,0.6078216584102167,1,2.971038346477763
Cc1c(O)cccc1Cl,0.5158781724047687,0,1.6485624244912334
Cc1cc(-c2cc(C)c(OCC3CO3)c(C)c2)cc(C)c1OCC1CO1,0.31394669688751153,1,4.885857569769427
Cc1cc(C)cc(O)c1,0.5556016311613883,0,1.2064497140632067
Cc1cc(Cl)ccc1O,0.5158781724047685,0,1.3939366711851677
Cc1cc(N)ccc1N,0.651410301773922,0,1.293856620135736
Cc1cc(O)cc(C)c1Cl,0.4802716462187808,0,2.0173899255977026
Cc1cc(O)ccc1Cl,0.5158781724047687,0,1.565606627067099
Cc1ccc(C#N)cc1,0.5719031948988138,0,1.180666290999998
Cc1ccc(C(C)C)c(O)c1,0.4616460381310545,0,1.8079474092478358
Cc1ccc(C(C)C)cc1O,0.4616460381310545,0,1.8998592844245554
Cc1ccc(C)cc1,0.5217146572106108,0,1.2182335127930843
Cc1ccc(Cl)c(O)c1C,0.4802716462187808,0,1.9575886741031057
Cc1ccc(Cl)cc1O,0.5158781724047685,0,1.4062798937412253
Cc1ccc(N)c(C)c1,0.5697381796833796,0,1.4253024759015378
Cc1ccc(N)cc1,0.604797735453882,0,1.0773502691896262
Cc1ccc(O)cc1,0.5908241496204485,0,1.0339713779597368
Cc1ccc(O)cc1C,0.5556016311613883,0,1.4904918520926438
Cc1ccc([N+](=O)[O-])cc1,0.5677274299922057,0,1.2447898886376287
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.5782141856848272,0,1.6002344201807661
Cc1ccc2oc(=O)ccc2c1,0.5449885079135925,0,1.774813882611415
Cc1cccc(C(=O)O)c1O,0.6248459900695847,0,1.4681668901611604
Cc1cccc(C)c1,0.5217146572106108,0,1.1735753140545637
Cc1cccc(CO)c1,0.6149248998053249,0,1.2650584687392699
Cc1cccc(N)c1,0.604797735453882,0,1.0421294582887617
Cc1cccc(O)c1,0.5908241496204485,0,1.0016564017772738
Cc1cccc([N+](=O)[O-])c1,0.5677274299922057,0,1.2124749124551655
Cc1ccccc1,0.5572102333708421,0,0.9404557350153064
Cc1ccccc1Cl,0.48188942375322846,0,1.5006844437435882
Cc1ccccc1O,0.5908241496204485,0,1.1154541553668325
Cc1ccccc1OCC1CO1,0.5826361994435038,0,1.9206913435831687
Cc1ccccc1[N+](=O)[O-],0.5677274299922057,0,1.312150503623306
Cl/C=C/CCl,0.5591966352148591,0,0.5345224838248488
Cl/C=C/Cl,0.5640668104065768,0,0.42857142857142866
ClC(Br)Br,0.522273007670897,0,0.0
ClC(Cl)(Cl)C(Cl)(Cl)Cl,0.35928809014878493,0,2.8928571428571432
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,0.2501330950454233,0,2.520062921413619
ClC(Cl)=C(Cl)Cl,0.43360867798535996,0,1.2857142857142858
ClC(Cl)Br,0.5402621461486828,0,0.0
ClC(Cl)Cl,0.5581989631612444,0,0.0
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0.3684434659127727,0,5.85670992092715
ClC=C(Cl)Cl,0.49882772567235556,0,0.7423074889580903
ClC=CCCl,0.5591966352148591,0,0.5345224838248488
ClCC(Cl)CCl,0.5484398510113859,0,1.7044349890436248
ClCC1CO1,0.7090280556992086,0,0.9186779989207847
ClCCCl,0.6175439632483654,0,0.6428571428571428
ClCc1ccccc1,0.507638051055385,0,1.3057347119637648
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0.10362705133722783,0,4.8497130058333955
Clc1ccc(Cl)cc1,0.44217908885199547,0,1.3074957921448722
Clc1ccccc1,0.5174962074625109,0,0.9850868746912003
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0.19095258065098855,0,4.868063488143322
Clc1ccccc1Cl,0.44217908885199564,0,1.580281080632774
Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.8640447562129745,1,2.029396145521518
Cn1c(N)nc2c3cccnc3ccc21,0.5904743853596484,1,2.6667006316980593
N#CC(Br)Br,0.5992971028683229,0,0.50709255283711
N#CC(Cl)(Cl)Cl,0.5703624463251449,0,0.3803194146278325
N#CC(Cl)Br,0.6168951277293788,0,0.39993128736083494
N#CC(Cl)Cl,0.6343412450309677,0,0.29277002188455997
N#CCCl,0.6958538418265122,0,0.17928429140015903
N#Cc1ccc(O)cc1,0.639871359646725,0,0.9964041561666507
N#Cc1cccc(C#N)c1,0.6213608457970454,0,1.1207699698376519
N=c1nc(N2CCCCC2)cc(N)n1O,0.7551815429168491,1,2.622684352073006
NC(=O)Cc1ccc(O)cc1,0.730187497026969,0,1.3146953065185198
NC(=O)c1cccnc1,0.75437376485001,0,0.9460547340291837
NC(CC(=O)O)C(=O)O,0.8708805289452751,0,0.711731036309416
NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,0.8418360105203468,1,4.026344734037025
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,0.8418360105203468,1,4.026344734037025
NC(N)=O,0.8589794494833536,0,0.0
NC=O,0.8526765107173905,0,0.0
NCC(=O)CCC(=O)O,0.829253537659471,0,0.8453751400342976
NCCCC[C@H](N)C(=O)O,0.8161753433215251,0,1.286449931672767
NCCO,0.8658523054566668,0,0.12909944487358055
NNc1ccccc1,0.6718662488384949,0,0.9404557350153064
N[C@@H](CC(=O)O)C(=O)O,0.8708805289452751,0,0.711731036309416
N[C@@H](Cc1c[nH]cn1)C(=O)O,0.830546431055615,0,1.3011019754142341
Nc1cc([N+](=O)[O-])ccc1O,0.6815447489317656,0,1.2219327050018898
Nc1ccc(Cc2ccc(N)cc2)cc1,0.5057444573398389,1,2.3676866829674794
Nc1ccc(Cl)c(N)c1,0.6130045300841251,0,1.3642612785705142
Nc1ccc(Cl)cc1,0.5655553000113761,0,1.12198140886552
Nc1ccc(N)c([N+](=O)[O-])c1,0.6947461932441428,0,1.2511894338103609
Nc1ccc(N)cc1,0.6849398190113389,0,0.936467025586168
Nc1ccc(NCCO)c([N+](=O)[O-])c1,0.7135074280179984,1,1.6457389687341046
Nc1ccc(O)c([N+](=O)[O-])c1,0.6815447489317656,0,1.1961666548620828
Nc1ccc(O)cc1,0.6716276644556879,0,0.8930881343562787
Nc1ccc(O)cc1[N+](=O)[O-],0.6815447489317656,0,1.2107163772988732
Nc1ccc([N+](=O)[O-])cc1,0.6494743505795334,0,1.1039066450341706
Nc1ccc([N+](=O)[O-])cc1N,0.6947461932441428,0,1.2811893724099206
Nc1ccccc1,0.6393258227029502,0,0.7995724914118484
Nc1ccccc1N,0.6849398190113389,0,0.996011290570862
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0.9598532228679528,0,2.6428341439881837
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,0.8863203586370643,1,1.9747780908789903
Nc1nc[nH]n1,0.8285664613091911,0,0.43365482039828906
O,0.8465847492569236,0,0.0
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0.2840207209232661,1,5.361145602097039
O=C(CCl)c1ccc(Cl)cc1,0.46884791429774675,0,1.782282610343314
O=C(CCl)c1ccccc1,0.5442202208638321,0,1.459873692889642
O=C(NCCO[N+](=O)[O-])c1cccnc1,0.7701803025507084,1,1.5080411868293848
O=C(O)/C=C/c1ccccc1,0.581294324738577,0,1.2179328954690274
O=C(O)C(Br)Br,0.6483830526523865,0,0.9700026027233858
O=C(O)C(Cl)(Cl)Cl,0.6201013299341714,0,0.7275019520425393
O=C(O)C(Cl)Br,0.6654962741822731,0,0.765016933260185
O=C(O)C(Cl)Cl,0.6823944299895732,0,0.5600312637969844
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.2819920954978255,0,2.5963191246723323
O=C(O)CBr,0.7254695071093986,0,0.5940028564609798
O=C(O)CCCCl,0.6590303038298264,0,0.7915340296562285
O=C(O)CCl,0.7414081816395693,0,0.34294770907715333
O=C(O)CN(CC(=O)O)Cc1cc2c(cc1O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21,0.6012971756045287,0,7.335619749357727
O=C(O)CNCP(=O)(O)O,0.8767999363465604,0,1.2295491578001805
O=C(O)CS,0.7720141079391197,0,0.40578120166633513
O=C(O)Cc1ccc(O)cc1,0.6667487818345192,0,1.2916901754067638
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0.29044719171827227,1,3.2114128708653893
O=C(O)c1ccccc1,0.6264129912024204,0,1.0207396434199782
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,0.31344091182305,1,2.6263777244767956
O=C(O)c1ccccc1O,0.6589865123715353,0,1.134458362228448
O=C(O)c1ccccc1[O-],0.7262421662730624,0,1.117469324255009
O=C(O)c1ccncc1,0.6925530955615653,0,0.9272711231326407
O=C(OCCOCCOCCO)c1cccnc1,0.7460360581876601,1,1.9656996476976434
O=C(OCc1ccccc1)c1cccnc1,0.5061139463611394,1,2.1099936587007164
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,0.5231496999025603,1,3.5795477274142073
O=C(c1ccccc1)c1ccccc1,0.45088166777956573,1,2.071955531687609
O=C/C=C/c1ccccc1,0.568244522501481,0,1.1668150461385
O=C1CCCCC1,0.6112940563761081,0,1.4112309264184788
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.6106410129693168,1,7.5583796866491895
O=C=Nc1ccc(Br)cc1,0.5086771735103061,0,1.5300347066667255
O=CO,0.8004052309867119,0,0.0
O=NN(CCO)CCO,0.8645114324581987,0,0.8316978198547628
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,0.5645935734388411,1,4.079579989746333
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],0.8624895944581772,0,0.9668122281437214
O=[N+]([O-])OCC(O)CO,0.8949890357720748,0,0.5830806870030432
O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,0.8823615750890119,0,2.203301755541798
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],0.8658208202068873,1,2.4054661129731696
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,0.5386620728765968,0,1.6568455797325894
O=[N+]([O-])c1ccc(Cl)cc1,0.5280854518459193,0,1.2894210283135228
O=[N+]([O-])c1ccc(O)cc1,0.6358177100150344,0,1.0605277538042814
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,0.6131620039990993,0,1.2713462644821734
O=[N+]([O-])c1cccc(O)c1,0.6358177100150344,0,1.040556000177876
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,0.6131620039990993,0,1.2513745108557677
O=[N+]([O-])c1ccccc1,0.6028119445654392,0,0.967012110859851
O=[N+]([O-])c1ccccc1[N+](=O)[O-],0.6131620039990993,0,1.2751245407275005
O=c1[nH]cc(F)c(=O)[nH]1,0.8443308070606614,0,0.7739642065842112
O=c1ccc2ccccc2o1,0.5803143073161146,0,1.5285353991729589
OB(O)O,0.9335304012949939,0,0.0
OC(O)C(Cl)(Cl)Cl,0.7044755740543236,0,0.8783100656536799
OC/C=C/c1ccccc1,0.5917914394033414,0,1.2152829666784277
OC1CCCCC1,0.6345948247395877,0,1.574695470674887
OCC(O)C(O)C(O)C(O)CO,0.993015309957493,0,1.5124781619578975
OCC(O)CO,0.9097843144021752,0,0.42149820593270626
OCCCCCCc1ccccc1,0.46650870848545695,0,2.2163903749773577
OCCCCCc1ccccc1,0.5115287813274403,0,1.9663903749773577
OCCCCc1ccccc1,0.5564553425153745,0,1.7163903749773577
OCCCc1ccccc1,0.6009239860528156,0,1.4663903749773577
OCCNCCO,0.8940881676816389,0,0.5771601883432526
OCCO,0.8631966873473553,0,0.09999999999999996
OCCOc1ccccc1,0.6625619518710942,0,1.1032209973700875
OCCc1ccccc1,0.644574020181251,0,1.2433031955472913
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.993015309957493,0,1.5124781619578975
OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,0.9843675240874225,0,4.070325339078977
OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,0.8647484659713135,0,6.163587884788488
OCc1ccc(O)cc1,0.681340305004494,0,1.1189144908569746
OCc1ccccc1,0.6492649699779794,0,1.0253988479125442
Oc1c(Cl)cc(Cl)cc1Cl,0.40124802313424884,0,1.7761145480185125
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,0.2124455902469525,0,2.8003900677145026
Oc1cc(O)cc(O)c1,0.6900352612237691,0,0.8872983346207418
Oc1ccc(Br)cc1,0.5388577870062263,0,1.3552917153343809
Oc1ccc(Cl)cc1,0.5514041744384501,0,1.0786025176356309
Oc1ccc(Cl)cc1Cl,0.47605397808574973,0,1.4475581112786313
Oc1ccc(F)cc1,0.6099765065204582,0,0.8266262022961458
Oc1ccc(O)c(O)c1,0.6900352612237691,0,0.9589972500941215
Oc1ccc(O)cc1,0.6581761260600253,0,0.8497092431263894
Oc1ccc2ccccc2c1,0.4937816955298264,0,1.7330488189695572
Oc1cccc(Br)c1,0.5388577870062263,0,1.30145235792411
Oc1cccc(O)c1,0.6581761260600253,0,0.8297374894999839
Oc1cccc(O)c1O,0.6900352612237691,0,0.9934283659425045
Oc1cccc2ccccc12,0.49378169552982626,0,1.7666214190377916
Oc1ccccc1,0.6255860648393697,0,0.756193600181959
Oc1ccccc1-c1ccccc1,0.4346388791592893,0,1.9888436412600141
Oc1ccccc1Cl,0.55140417443845,0,1.1720653149186553
Oc1ccccc1O,0.6581761260600253,0,0.8817318442145531
S=C=S,0.6668794106664495,0,0.0
[3H]O[3H],0.8465847492569236,0,0.0
c1ccc(-c2ccccc2)cc1,0.4011121883014536,0,1.880911470030613
c1ccc(C(OC(c2ccccc2)C2CO2)C2CO2)cc1,0.4090936613097564,1,3.943008030528527
c1ccc(Nc2ccccc2)cc1,0.39245756598845405,0,1.836253271292093
c1ccc(OCC2CO2)cc1,0.6175215156839995,0,1.5814666041738448
c1ccc2ccccc2c1,0.4598294947777912,0,1.6586892478083903
c1ccc2cnccc2c1,0.5296302160066905,0,1.5497924855382892
c1ccccc1,0.5924156750352388,0,0.6666666666666671
c1ccncc1,0.659949610379606,0,0.5664874085517706
